number,Label,Area,Perim.,%Area
3513,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,74.473553908,43.690793095,100.000000000
3514,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,201.242875451,56.375969531,100.000000000
3515,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,138.542714256,48.870791492,100.000000000
3516,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,345.809185979,138.853268659,98.812351544
3517,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,211.099669351,58.670342568,100.000000000
3518,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,219.039864437,56.502933419,100.000000000
3519,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,279.823426818,70.869447010,99.608610568
3520,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,168.934495447,50.836863028,99.513776337
3521,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,72.830754925,46.037756296,99.624060150
3522,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,217.397065453,98.534172919,98.866498741
3523,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,188.100483585,63.416859135,100.000000000
3524,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,101.853536963,53.923826000,100.000000000
3525,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,87.889745605,44.811684531,99.688473520
3526,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,96.377540352,50.044273092,99.715909091
3527,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,111.436531032,50.709899139,100.000000000
3528,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,223.420661725,61.249449986,100.000000000
3529,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,197.135877993,59.410342339,100.000000000
3530,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,107.877133235,74.875963806,99.492385787
3531,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,74.473553908,40.984721787,99.264705882
3532,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,230.813257150,69.082929526,100.000000000
3533,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,156.065903411,51.576862799,100.000000000
3534,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,73.925954247,36.111241332,99.629629630
3535,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,71.461755772,35.804723390,99.233716475
3536,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,70.640356281,62.422931587,98.837209302
3537,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,251.895844102,66.249894331,100.000000000
3538,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,61.604961873,36.671687050,96.444444444
3539,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,117.186327474,55.224271489,99.766355140
3540,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,62.700161195,31.798206594,98.253275109
3541,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,174.410492058,56.629897308,98.116169545
3542,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,68.997557298,34.324723848,99.206349206
3543,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,212.742468334,73.343374099,99.227799228
3544,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,188.648083246,80.668998086,97.968069666
3545,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,176.874690533,55.456415707,100.000000000
3546,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,115.269728660,48.130791721,98.812351544
3547,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,62.426361364,33.584724077,99.122807018
3548,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,73.925954247,38.637758586,99.629629630
3549,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,62.152561534,35.550795613,100.000000000
3550,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,94.460941538,38.331240645,99.710144928
3551,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,181.255487821,60.763377992,100.000000000
3552,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,74.473553908,33.151242248,100.000000000
3553,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,79.401950858,44.864274695,98.275862069
3554,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,175.505691380,53.669898223,99.219968799
3555,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,130.328719340,66.122930442,96.848739496
3556,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,223.694461556,60.583823939,100.000000000
3557,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,62.152561534,33.278206136,99.559471366
3558,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,198.231077315,54.716415936,100.000000000
3559,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,195.219279179,57.242933190,100.000000000
3560,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,286.668422581,98.175064813,99.426934097
3561,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,123.483723576,48.743827603,100.000000000
3562,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,490.649296338,123.567201245,96.428571429
3563,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,117.186327474,49.177309433,99.065420561
3564,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,198.504877146,57.317306914,99.862068966
3565,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,205.897472570,68.469893644,100.000000000
3566,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,161.268100191,50.223827145,99.830220713
3567,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,94.460941538,41.904275611,99.130434783
3568,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,273.252230885,75.129891583,100.000000000
3569,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,104.865335099,53.542934335,99.216710183
3570,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,166.470296972,55.403825542,100.000000000
3571,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,87.068346114,36.978204991,100.000000000
3572,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,75.021153570,44.430792866,100.000000000
3573,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,206.171272401,56.883825084,100.000000000
3574,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,166.744096802,48.743827603,100.000000000
3575,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,187.279084093,53.796862112,100.000000000
3576,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,188.921883077,56.323379366,100.000000000
3577,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,208.361671045,72.222482663,99.868593955
3578,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,65.438159500,42.898203159,100.000000000
3579,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,104.043935607,48.564273550,98.947368421
3580,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,191.386081552,58.109896850,98.140200286
3581,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,180.160288499,69.643375244,100.000000000
3582,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,73.378354586,37.030795156,99.626865672
3583,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.854351197,34.631241790,99.652777778
3584,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,229.718057828,66.609002436,100.000000000
3585,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,143.471111206,49.483827374,100.000000000
3586,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,69.271357128,36.597313326,100.000000000
3587,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,208.635470876,56.629897308,100.000000000
3588,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,72.830754925,40.551239958,95.864661654
3589,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,336.226191910,73.269000376,99.918566775
3590,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,77.485352044,35.064723619,100.000000000
3591,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,222.051662573,70.256411127,100.000000000
3592,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,380.855564289,79.928998315,100.000000000
3593,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,63.521560687,39.198204304,100.000000000
3594,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,65.711959331,35.498205449,100.000000000
3595,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,77.485352044,34.272133684,100.000000000
3596,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.032951706,35.931687279,99.298245614
3597,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,63.521560687,32.104724535,100.000000000
3598,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,67.628558145,39.250794469,99.595141700
3599,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,64.342960178,35.498205449,99.574468085
3600,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,348.273384454,76.767661618,99.921383648
3601,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,309.941408178,69.801145738,100.000000000
3602,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,235.741654100,67.222038319,99.883855981
3603,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,73.652154417,37.464276985,99.628252788
3604,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,77.485352044,42.517311494,99.646643110
3605,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,282.013825462,67.349002207,100.000000000
3606,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,225.337260539,62.475521752,100.000000000
3607,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,202.611874604,58.289450902,100.000000000
3608,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,297.072816142,72.708554657,99.907834101
3609,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,118.281526796,46.957310120,98.842592593
3610,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,411.794945141,80.415070309,100.000000000
3611,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,61.604961873,34.631241790,99.555555556
3612,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,153.601704936,51.322935022,99.821746881
3613,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,310.215208008,73.015072599,100.000000000
3614,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,333.761993435,80.309889980,99.261689910
3615,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,412.890144463,82.687659786,100.000000000
3616,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,63.247760856,41.650347834,100.000000000
3617,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,299.263214787,77.201143448,100.000000000
3618,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,473.126107183,101.135063897,99.768518519
3619,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,368.260772084,87.867658183,99.776951673
3620,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,637.679805341,105.067206969,100.000000000
3621,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,362.237175812,80.489444033,99.924414210
3622,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,61.057362212,38.637758586,100.000000000
3623,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,169.482095108,54.716415936,99.676898223
3624,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,81.044749842,40.117758128,99.662162162
3625,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,62.152561534,40.857757899,100.000000000
3626,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,249.157845797,64.209449071,100.000000000
3627,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,67.628558145,56.809451360,99.595141700
3628,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,336.226191910,76.049445407,100.000000000
3629,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,107.329533574,43.384275153,100.000000000
3630,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,373.462968865,76.715071454,100.000000000
3631,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,69.545156959,37.591240874,98.818897638
3632,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.306751536,36.597313326,100.000000000
3633,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,68.449957636,43.331684989,100.000000000
3634,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,127.590721034,44.049901200,100.000000000
3635,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,112.531730354,51.703826687,99.270072993
3636,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,75.568753231,38.458204533,99.275362319
3637,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,168.113095955,52.623380511,99.837133550
3638,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,81.866149333,52.443826458,99.665551839
3639,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,138.816514087,76.789445178,98.027613412
3640,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,65.164359670,37.845168650,99.159663866
3641,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,85.425547130,37.591240874,99.358974359
3642,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,207.540271554,83.576407005,97.097625330
3643,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,260.657438680,62.549895476,100.000000000
3644,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,219.313664267,62.729449528,100.000000000
3645,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,182.898286805,53.923826000,100.000000000
3646,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,171.124894091,52.877308288,98.720000000
3647,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,213.016268165,57.168559466,100.000000000
3648,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,260.657438680,64.717304624,99.894957983
3649,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,61.331162042,38.204276756,100.000000000
3650,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,210.825869520,60.456860051,99.870129870
3651,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,151.958905953,50.455971363,100.000000000
3652,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,197.957277485,66.989894102,99.308437068
3653,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,64.342960178,33.330796300,100.000000000
3654,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,153.327905106,52.518200182,100.000000000
3655,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,104.317735438,40.551239958,99.475065617
3656,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,225.611060370,71.662036945,100.000000000
3657,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,207.266471723,62.422931587,99.735799207
3658,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,211.373469181,60.763377992,99.870466321
3659,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,263.121637155,73.829446094,99.375650364
3660,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,125.126522559,43.563829206,98.030634573
3661,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.032951706,48.564273550,100.000000000
3662,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,126.221721882,43.563829206,100.000000000
3663,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,87.889745605,36.544723161,100.000000000
3664,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,111.710330863,42.950793324,100.000000000
3665,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,60.235962720,47.031683844,90.909090909
3666,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,148.125708325,49.663381427,100.000000000
3667,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,169.755894938,60.456860051,99.838709677
3668,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,68.176157806,43.077757212,97.188755020
3669,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,92.544342724,38.637758586,98.520710059
3670,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,81.044749842,34.758205678,100.000000000
3671,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,102.401136624,42.644275382,100.000000000
3672,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,197.135877993,105.448098635,98.750000000
3673,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,120.471925440,41.523383946,100.000000000
3674,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,63.521560687,34.885169566,99.137931034
3675,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,76.663952553,35.498205449,100.000000000
3676,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,148.399508156,47.570346003,100.000000000
3677,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,60.783562381,32.844724306,100.000000000
3678,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,201.516675282,85.774622759,100.000000000
3679,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,199.326276637,55.276861654,100.000000000
3680,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,64.890559839,45.477310578,100.000000000
3681,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,147.304308834,46.576418455,100.000000000
3682,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,162.089499683,49.177309433,100.000000000
3683,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,163.732298666,49.483827374,99.498327759
3684,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,210.825869520,68.934182078,100.000000000
3685,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,276.264029021,65.076412730,99.801783944
3686,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,212.194868673,59.283378450,99.870967742
3687,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,132.792917815,43.563829206,100.000000000
3688,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,120.471925440,43.870347147,99.772727273
3689,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,200.695275790,56.069451589,100.000000000
3690,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,77.485352044,37.770794927,100.000000000
3691,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,85.151747300,39.377758357,99.035369775
3692,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,70.092756620,37.411686821,100.000000000
3693,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,63.795360517,31.364724764,100.000000000
3694,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,165.922697311,50.836863028,100.000000000
3695,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,69.271357128,36.851241103,100.000000000
3696,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,154.970704089,53.363380282,98.233215548
3697,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,157.161102733,52.316862570,100.000000000
3698,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,101.032137471,41.597757670,100.000000000
3699,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,96.103740522,38.510794698,100.000000000
3700,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,108.972332557,46.344274237,99.748743719
3701,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,76.116352892,32.538206365,100.000000000
3702,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,143.471111206,50.223827145,100.000000000
3703,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,104.591535269,39.377758357,100.000000000
3704,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,143.197311375,45.910792408,100.000000000
3705,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,105.412934760,40.551239958,100.000000000
3706,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,117.186327474,43.077757212,100.000000000
3707,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,134.435716798,47.570346003,100.000000000
3708,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.306751536,38.764722474,100.000000000
3709,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,106.781933913,41.470793782,100.000000000
3710,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,120.471925440,42.517311494,100.000000000
3711,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.032951706,34.504277901,100.000000000
3712,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,65.985759162,30.931242935,100.000000000
3713,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,86.520746452,39.377758357,99.683544304
3714,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,126.769321543,44.483383030,100.000000000
3715,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,144.292510698,49.356863486,100.000000000
3716,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,185.362485280,52.189898681,100.000000000
3717,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,126.221721882,43.997311036,100.000000000
3718,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,68.449957636,34.504277901,100.000000000
3719,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,152.232705783,50.403381198,100.000000000
3720,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,87.068346114,40.117758128,100.000000000
3721,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,173.315292736,53.236416394,100.000000000
3722,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,136.352315612,44.176865089,100.000000000
3723,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,131.423918662,47.316418226,100.000000000
3724,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,113.353129846,42.337757441,99.516908213
3725,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,236.563053592,63.088557634,100.000000000
3726,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,215.480466640,57.676415020,100.000000000
3727,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,201.790475112,60.583823939,99.321573948
3728,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,189.195682907,55.583379595,100.000000000
3729,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,196.862078162,56.323379366,100.000000000
3730,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,165.101297819,50.836863028,100.000000000
3731,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,112.257930524,40.170348292,100.000000000
3732,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,82.139949164,34.758205678,100.000000000
3733,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,75.294953400,32.411242477,100.000000000
3734,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,123.757523407,50.044273092,97.787610619
3735,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,232.456056133,75.182481747,98.939929329
3736,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,87.068346114,37.718204762,100.000000000
3737,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,100.484537810,37.897758815,100.000000000
3738,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,169.208295277,49.790345316,100.000000000
3739,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,140.733112901,46.217310349,100.000000000
3740,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,67.628558145,30.931242935,100.000000000
3741,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,171.398693922,51.397308746,100.000000000
3742,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,76.937752383,36.978204991,100.000000000
3743,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,73.652154417,36.238205220,100.000000000
3744,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,171.124894091,57.496860967,99.520000000
3745,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,78.580551367,33.151242248,100.000000000
3746,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,134.983316459,44.124274924,100.000000000
3747,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,102.674936455,38.944276527,100.000000000
3748,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,142.923511545,49.917309204,99.042145594
3749,1886_F3-Ft1-70_Tige_X200_09µm_square.jpg,86.246946622,41.904275611,99.047619048
